Seq,ClothingID,Age,TitleLength,ReviewTextLength,Rating,RecommendedIND,DepartmentName,ClassName
21779.0,863.0,45.0,28.0,109.0,3.0,Y,Tops,Knits
21780.0,1110.0,46.0,7.0,165.0,5.0,Y,Dresses,Dresses
21781.0,863.0,34.0,7.0,126.0,4.0,Y,Tops,Knits
21782.0,539.0,27.0,0.0,46.0,5.0,Y,Intimate,Lounge
21783.0,863.0,36.0,18.0,374.0,3.0,N,Tops,Knits
21784.0,993.0,34.0,0.0,0.0,4.0,Y,Bottoms,Skirts
21785.0,863.0,53.0,23.0,211.0,4.0,Y,Tops,Knits
21786.0,863.0,65.0,21.0,43.0,5.0,Y,Tops,Knits
21787.0,863.0,44.0,24.0,133.0,4.0,Y,Tops,Knits
21788.0,863.0,54.0,21.0,107.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
21789.0,863.0,44.0,24.0,101.0,5.0,Y,Tops,Knits
21790.0,539.0,35.0,0.0,0.0,5.0,Y,Intimate,Lounge
21791.0,863.0,44.0,7.0,140.0,3.0,N,Tops,Knits
21792.0,863.0,23.0,7.0,273.0,5.0,Y,Tops,Knits
21793.0,863.0,28.0,0.0,143.0,5.0,Y,Tops,Knits
21794.0,1110.0,39.0,13.0,354.0,5.0,Y,Dresses,Dresses
21795.0,863.0,42.0,23.0,129.0,3.0,Y,Tops,Knits
21796.0,967.0,42.0,18.0,205.0,5.0,Y,Jackets,Jackets
21797.0,863.0,65.0,11.0,124.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
21798.0,863.0,42.0,12.0,327.0,3.0,N,Tops,Knits
21799.0,1024.0,34.0,9.0,502.0,4.0,Y,Bottoms,Jeans
21800.0,831.0,48.0,22.0,182.0,5.0,Y,Tops,Blouses
21801.0,1121.0,29.0,15.0,393.0,1.0,N,Jackets,Outerwear
21802.0,831.0,46.0,0.0,248.0,4.0,N,Tops,Blouses
21803.0,1121.0,37.0,4.0,235.0,1.0,N,Jackets,Outerwear
21804.0,1121.0,29.0,19.0,502.0,4.0,Y,Jackets,Outerwear
21805.0,942.0,37.0,16.0,344.0,3.0,Y,Tops,Sweaters
21806.0,942.0,46.0,14.0,377.0,4.0,Y,Tops,Sweaters
21807.0,942.0,45.0,20.0,206.0,4.0,Y,Tops,Sweaters
21808.0,1087.0,21.0,17.0,252.0,5.0,Y,Dresses,Dresses
21809.0,831.0,27.0,0.0,0.0,3.0,Y,Tops,Blouses
21810.0,354.0,39.0,9.0,81.0,4.0,Y,Intimate,Swim
21811.0,1009.0,34.0,31.0,312.0,5.0,Y,Bottoms,Skirts
21812.0,1086.0,43.0,19.0,98.0,5.0,Y,Dresses,Dresses
21813.0,1086.0,42.0,31.0,299.0,3.0,N,Dresses,Dresses
21814.0,1086.0,35.0,0.0,0.0,5.0,Y,Dresses,Dresses
21815.0,1086.0,41.0,22.0,500.0,5.0,Y,Dresses,Dresses
21816.0,876.0,26.0,40.0,207.0,5.0,Y,Tops,Knits
21817.0,867.0,23.0,15.0,112.0,4.0,Y,Tops,Knits
21818.0,1086.0,26.0,20.0,263.0,5.0,Y,Dresses,Dresses
21819.0,1086.0,53.0,0.0,0.0,5.0,Y,Dresses,Dresses
21820.0,1086.0,36.0,24.0,224.0,2.0,N,Dresses,Dresses
21821.0,867.0,51.0,25.0,377.0,2.0,N,Tops,Knits
21822.0,1086.0,32.0,10.0,312.0,5.0,Y,Dresses,Dresses
21823.0,931.0,58.0,23.0,342.0,5.0,N,Tops,Sweaters
21824.0,1086.0,63.0,0.0,0.0,5.0,Y,Dresses,Dresses
21825.0,1086.0,52.0,0.0,0.0,5.0,Y,Dresses,Dresses
21826.0,1086.0,21.0,22.0,417.0,5.0,Y,Dresses,Dresses
21827.0,931.0,36.0,5.0,500.0,4.0,Y,Tops,Sweaters
21828.0,1087.0,40.0,19.0,142.0,5.0,Y,Dresses,Dresses
21829.0,1086.0,47.0,18.0,360.0,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
21830.0,1048.0,27.0,7.0,320.0,5.0,Y,Bottoms,Pants
21831.0,867.0,39.0,9.0,77.0,4.0,Y,Tops,Knits
21832.0,1087.0,56.0,10.0,170.0,1.0,N,Dresses,Dresses
21833.0,867.0,61.0,19.0,402.0,5.0,Y,Tops,Knits
21834.0,1009.0,49.0,16.0,136.0,5.0,Y,Bottoms,Skirts
21835.0,1086.0,30.0,21.0,171.0,5.0,Y,Dresses,Dresses
21836.0,962.0,54.0,18.0,301.0,5.0,Y,Jackets,Jackets
21837.0,1086.0,46.0,0.0,391.0,3.0,N,Dresses,Dresses
21838.0,1086.0,36.0,22.0,409.0,5.0,Y,Dresses,Dresses
21839.0,1086.0,36.0,43.0,500.0,3.0,N,Dresses,Dresses
21840.0,1086.0,35.0,7.0,206.0,5.0,Y,Dresses,Dresses
21841.0,1104.0,57.0,40.0,500.0,4.0,Y,Dresses,Dresses
21842.0,1080.0,45.0,30.0,345.0,4.0,Y,Dresses,Dresses
21843.0,868.0,36.0,49.0,499.0,5.0,Y,Tops,Knits
21844.0,996.0,34.0,8.0,174.0,5.0,Y,Bottoms,Skirts
21845.0,923.0,45.0,19.0,206.0,3.0,Y,Tops,Sweaters
21846.0,923.0,46.0,0.0,255.0,4.0,Y,Tops,Sweaters
21847.0,825.0,34.0,28.0,356.0,2.0,N,Tops,Blouses
21848.0,826.0,43.0,23.0,175.0,3.0,N,Tops,Blouses
21849.0,1104.0,28.0,8.0,387.0,5.0,Y,Dresses,Dresses
21850.0,826.0,36.0,9.0,500.0,5.0,Y,Tops,Blouses
21851.0,907.0,62.0,20.0,80.0,4.0,Y,Tops,Fine gauge
21852.0,868.0,42.0,38.0,499.0,5.0,Y,Tops,Knits
21853.0,1122.0,61.0,19.0,385.0,4.0,Y,Jackets,Outerwear
21854.0,1104.0,37.0,10.0,50.0,5.0,Y,Dresses,Dresses
21855.0,923.0,56.0,32.0,185.0,4.0,Y,Tops,Sweaters
21856.0,923.0,31.0,14.0,205.0,5.0,Y,Tops,Sweaters
21857.0,923.0,39.0,19.0,337.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,3.0,null,2.0,4.0,null,null,null,null
21858.0,923.0,60.0,26.0,331.0,5.0,Y,Tops,Sweaters
21859.0,825.0,26.0,16.0,359.0,5.0,Y,Tops,Blouses
21860.0,1104.0,32.0,0.0,0.0,5.0,Y,Dresses,Dresses
21861.0,866.0,23.0,20.0,114.0,4.0,Y,Tops,Knits
21862.0,923.0,56.0,35.0,116.0,3.0,Y,Tops,Sweaters
21863.0,826.0,38.0,39.0,458.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,2.0,4.0,null,null,null,null
21864.0,1104.0,43.0,9.0,349.0,3.0,N,Dresses,Dresses
21865.0,866.0,34.0,12.0,288.0,5.0,Y,Tops,Knits
21866.0,1104.0,51.0,20.0,457.0,5.0,Y,Dresses,Dresses
21867.0,1122.0,68.0,10.0,344.0,5.0,Y,Jackets,Outerwear
21868.0,1104.0,29.0,14.0,382.0,4.0,Y,Dresses,Dresses
21869.0,1104.0,35.0,21.0,275.0,4.0,Y,Dresses,Dresses
21870.0,826.0,27.0,23.0,500.0,4.0,Y,Tops,Blouses
21871.0,923.0,48.0,0.0,88.0,4.0,Y,Tops,Sweaters
21872.0,1080.0,39.0,13.0,500.0,4.0,Y,Dresses,Dresses
21873.0,996.0,34.0,31.0,128.0,5.0,Y,Bottoms,Skirts
21874.0,868.0,65.0,7.0,89.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
21875.0,907.0,44.0,0.0,38.0,5.0,Y,Tops,Fine gauge
21876.0,1104.0,39.0,8.0,326.0,1.0,N,Dresses,Dresses
21877.0,1203.0,30.0,0.0,0.0,5.0,Y,Intimate,Layering
21878.0,1203.0,43.0,0.0,0.0,5.0,Y,Intimate,Layering
21879.0,886.0,28.0,42.0,110.0,4.0,Y,Tops,Knits
21880.0,973.0,35.0,9.0,475.0,1.0,N,Jackets,Jackets
21881.0,1052.0,25.0,44.0,500.0,5.0,Y,Bottoms,Pants
21882.0,1022.0,55.0,44.0,243.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,2.0,null,1.0,7.0,null,null,null,null
21883.0,1203.0,37.0,0.0,0.0,5.0,Y,Intimate,Layering
21884.0,975.0,65.0,0.0,410.0,5.0,Y,Jackets,Jackets
21885.0,1203.0,30.0,21.0,79.0,5.0,Y,Intimate,Layering
21886.0,829.0,62.0,14.0,499.0,5.0,Y,Tops,Blouses
21887.0,886.0,36.0,21.0,250.0,5.0,Y,Tops,Knits
21888.0,1022.0,37.0,0.0,214.0,5.0,Y,Bottoms,Jeans
21889.0,41.0,34.0,15.0,201.0,5.0,Y,Intimate,Legwear
21890.0,969.0,41.0,11.0,501.0,4.0,Y,Jackets,Jackets
21891.0,829.0,54.0,22.0,87.0,5.0,Y,Tops,Blouses
21892.0,1100.0,32.0,37.0,500.0,4.0,Y,Dresses,Dresses
21893.0,832.0,49.0,0.0,172.0,5.0,Y,Tops,Blouses
21894.0,829.0,41.0,27.0,156.0,5.0,Y,Tops,Blouses
21895.0,1203.0,47.0,18.0,180.0,5.0,Y,Intimate,Layering
21896.0,1022.0,47.0,19.0,222.0,5.0,Y,Bottoms,Jeans
21897.0,829.0,49.0,18.0,196.0,5.0,Y,Tops,Blouses
21898.0,829.0,65.0,0.0,190.0,5.0,Y,Tops,Blouses
21899.0,886.0,31.0,16.0,225.0,5.0,Y,Tops,Knits
21900.0,886.0,28.0,26.0,208.0,5.0,Y,Tops,Knits
21901.0,832.0,64.0,0.0,188.0,3.0,N,Tops,Blouses
21902.0,829.0,47.0,4.0,313.0,5.0,Y,Tops,Blouses
21903.0,886.0,31.0,0.0,0.0,5.0,Y,Tops,Knits
21904.0,969.0,46.0,14.0,295.0,5.0,Y,Jackets,Jackets
21905.0,886.0,45.0,0.0,0.0,5.0,Y,Tops,Knits
21906.0,1203.0,53.0,49.0,461.0,3.0,N,Intimate,Layering
21907.0,886.0,56.0,0.0,87.0,5.0,Y,Tops,Knits
21908.0,829.0,54.0,11.0,318.0,5.0,Y,Tops,Blouses
21909.0,1080.0,51.0,15.0,217.0,3.0,N,Dresses,Dresses
21910.0,587.0,32.0,15.0,499.0,4.0,Y,Bottoms,Shorts
21911.0,886.0,61.0,18.0,125.0,5.0,Y,Tops,Knits
21912.0,1094.0,53.0,25.0,403.0,3.0,Y,Dresses,Dresses
21913.0,969.0,70.0,16.0,334.0,5.0,Y,Jackets,Jackets
21914.0,975.0,34.0,11.0,93.0,4.0,Y,Jackets,Jackets
21915.0,969.0,32.0,14.0,183.0,4.0,Y,Jackets,Jackets
21916.0,829.0,53.0,7.0,140.0,5.0,Y,Tops,Blouses
21917.0,1094.0,26.0,26.0,332.0,4.0,Y,Dresses,Dresses
21918.0,829.0,57.0,18.0,101.0,5.0,Y,Tops,Blouses
21919.0,886.0,36.0,15.0,330.0,5.0,Y,Tops,Knits
21920.0,886.0,48.0,15.0,198.0,3.0,N,Tops,Knits
21921.0,1203.0,34.0,29.0,25.0,null,null,null,null
null,5.0,null,1.0,8.0,null,null,null,null
21922.0,829.0,36.0,0.0,237.0,5.0,Y,Tops,Blouses
21923.0,886.0,26.0,8.0,231.0,4.0,Y,Tops,Knits
21924.0,1203.0,27.0,22.0,228.0,4.0,Y,Intimate,Layering
21925.0,832.0,21.0,11.0,208.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
21926.0,886.0,51.0,29.0,498.0,3.0,Y,Tops,Knits
21927.0,1203.0,54.0,9.0,157.0,5.0,Y,Intimate,Layering
21928.0,1028.0,33.0,13.0,353.0,1.0,N,Bottoms,Jeans
21929.0,1203.0,29.0,31.0,252.0,4.0,N,Intimate,Layering
21930.0,171.0,33.0,11.0,432.0,5.0,Y,Intimate,Layering
21931.0,1080.0,53.0,13.0,500.0,4.0,N,Dresses,Dresses
21932.0,829.0,47.0,15.0,460.0,5.0,Y,Tops,Blouses
21933.0,829.0,42.0,4.0,90.0,5.0,Y,Tops,Blouses
21934.0,915.0,48.0,30.0,478.0,5.0,Y,Tops,Fine gauge
21935.0,915.0,59.0,34.0,399.0,5.0,Y,Tops,Fine gauge
21936.0,829.0,39.0,10.0,174.0,5.0,Y,Tops,Blouses
21937.0,1203.0,34.0,0.0,0.0,4.0,Y,Intimate,Layering
21938.0,829.0,60.0,10.0,98.0,5.0,Y,Tops,Blouses
21939.0,829.0,34.0,17.0,348.0,4.0,Y,Tops,Blouses
21940.0,886.0,70.0,42.0,378.0,5.0,Y,Tops,Knits
21941.0,1100.0,34.0,23.0,160.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,2.0,7.0,null,null,null,null
21942.0,1022.0,57.0,14.0,344.0,5.0,Y,Bottoms,Jeans
21943.0,832.0,64.0,12.0,500.0,5.0,N,Tops,Blouses
21944.0,975.0,36.0,0.0,500.0,5.0,Y,Jackets,Jackets
21945.0,886.0,50.0,26.0,268.0,5.0,Y,Tops,Knits
21946.0,886.0,25.0,10.0,305.0,5.0,Y,Tops,Knits
21947.0,1080.0,44.0,12.0,500.0,3.0,Y,Dresses,Dresses
21948.0,1080.0,59.0,35.0,437.0,5.0,Y,Dresses,Dresses
21949.0,829.0,67.0,0.0,374.0,5.0,Y,Tops,Blouses
21950.0,1022.0,57.0,10.0,93.0,5.0,Y,Bottoms,Jeans
21951.0,886.0,32.0,37.0,495.0,5.0,Y,Tops,Knits
21952.0,1094.0,47.0,27.0,500.0,3.0,Y,Dresses,Dresses
21953.0,1080.0,28.0,18.0,500.0,4.0,Y,Dresses,Dresses
21954.0,832.0,24.0,0.0,318.0,3.0,N,Tops,Blouses
21955.0,975.0,50.0,12.0,148.0,5.0,Y,Jackets,Jackets
21956.0,567.0,41.0,0.0,271.0,3.0,N,Trend,Trend
21957.0,1011.0,53.0,26.0,502.0,5.0,Y,Bottoms,Skirts
21958.0,567.0,34.0,37.0,394.0,2.0,N,Trend,Trend
21959.0,1078.0,43.0,0.0,0.0,5.0,Y,Dresses,Dresses
21960.0,1078.0,78.0,4.0,107.0,4.0,Y,Dresses,Dresses
21961.0,1011.0,56.0,0.0,103.0,5.0,Y,Bottoms,Skirts
21962.0,1011.0,23.0,15.0,121.0,5.0,Y,Bottoms,Skirts
21963.0,1074.0,42.0,16.0,499.0,2.0,Y,Dresses,Dresses
21964.0,1047.0,37.0,14.0,499.0,5.0,Y,Bottoms,Pants
21965.0,1078.0,60.0,15.0,172.0,4.0,Y,Dresses,Dresses
21966.0,1028.0,42.0,4.0,126.0,4.0,N,Bottoms,Jeans
21967.0,880.0,40.0,18.0,158.0,5.0,Y,Tops,Knits
21968.0,880.0,36.0,14.0,379.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
21969.0,880.0,50.0,20.0,377.0,5.0,Y,Tops,Knits
21970.0,1011.0,47.0,13.0,500.0,5.0,Y,Bottoms,Skirts
21971.0,1047.0,49.0,14.0,272.0,5.0,Y,Bottoms,Pants
21972.0,1011.0,33.0,23.0,334.0,2.0,N,Bottoms,Skirts
21973.0,1047.0,39.0,0.0,274.0,5.0,Y,Bottoms,Pants
21974.0,828.0,39.0,33.0,496.0,4.0,Y,Tops,Blouses
21975.0,1011.0,69.0,18.0,499.0,5.0,Y,Bottoms,Skirts
21976.0,880.0,33.0,6.0,295.0,1.0,N,Tops,Knits
21977.0,828.0,38.0,0.0,400.0,5.0,Y,Tops,Blouses
21978.0,880.0,40.0,19.0,125.0,5.0,Y,Tops,Knits
21979.0,880.0,45.0,0.0,64.0,5.0,Y,Tops,Knits
21980.0,567.0,57.0,6.0,245.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,1.0,null,1.0,5.0,null,null,null,null
21981.0,880.0,43.0,12.0,413.0,5.0,Y,Tops,Knits
21982.0,1047.0,66.0,8.0,396.0,5.0,Y,Bottoms,Pants
21983.0,1078.0,54.0,16.0,389.0,4.0,Y,Dresses,Dresses
21984.0,880.0,32.0,14.0,236.0,4.0,Y,Tops,Knits
21985.0,1074.0,37.0,23.0,370.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
21986.0,1011.0,31.0,0.0,0.0,4.0,Y,Bottoms,Skirts
21987.0,860.0,37.0,42.0,410.0,5.0,Y,Tops,Knits
21988.0,833.0,69.0,5.0,56.0,5.0,Y,Tops,Blouses
21989.0,1089.0,35.0,11.0,96.0,5.0,Y,Dresses,Dresses
21990.0,833.0,48.0,13.0,258.0,3.0,Y,Tops,Blouses
21991.0,862.0,43.0,16.0,261.0,5.0,Y,Tops,Knits
21992.0,1084.0,60.0,13.0,218.0,5.0,Y,Dresses,Dresses
21993.0,862.0,54.0,7.0,261.0,5.0,Y,Tops,Knits
21994.0,860.0,34.0,9.0,73.0,5.0,Y,Tops,Knits
21995.0,833.0,55.0,8.0,298.0,2.0,N,Tops,Blouses
21996.0,1084.0,39.0,36.0,275.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,7.0,null,null,null,null
21997.0,833.0,39.0,31.0,236.0,null,null,null,null
null,3.0,null,1.0,4.0,null,null,null,null
21998.0,833.0,32.0,20.0,232.0,4.0,Y,Tops,Blouses
21999.0,833.0,36.0,0.0,324.0,2.0,N,Tops,Blouses
22000.0,864.0,52.0,30.0,445.0,3.0,Y,Tops,Knits
22001.0,833.0,35.0,23.0,302.0,5.0,Y,Tops,Blouses
22002.0,860.0,46.0,37.0,295.0,5.0,Y,Tops,Knits
22003.0,860.0,42.0,33.0,229.0,5.0,Y,Tops,Knits
22004.0,860.0,27.0,0.0,251.0,5.0,Y,Tops,Knits
22005.0,862.0,55.0,27.0,120.0,3.0,Y,Tops,Knits
22006.0,833.0,55.0,10.0,274.0,5.0,Y,Tops,Blouses
22007.0,1089.0,36.0,19.0,262.0,3.0,N,Dresses,Dresses
22008.0,1089.0,28.0,17.0,305.0,5.0,Y,Dresses,Dresses
22009.0,833.0,45.0,10.0,342.0,4.0,Y,Tops,Blouses
22010.0,909.0,53.0,31.0,506.0,1.0,N,Tops,Fine gauge
22011.0,833.0,32.0,0.0,502.0,4.0,Y,Tops,Blouses
22012.0,860.0,40.0,8.0,500.0,5.0,Y,Tops,Knits
22013.0,833.0,40.0,42.0,414.0,4.0,Y,Tops,Blouses
22014.0,862.0,58.0,0.0,295.0,5.0,Y,Tops,Knits
22015.0,833.0,33.0,16.0,68.0,2.0,N,Tops,Blouses
22016.0,1077.0,29.0,11.0,454.0,4.0,Y,Dresses,Dresses
22017.0,833.0,36.0,0.0,0.0,3.0,N,Tops,Blouses
22018.0,864.0,44.0,9.0,129.0,5.0,Y,Tops,Knits
22019.0,833.0,21.0,15.0,500.0,5.0,Y,Tops,Blouses
22020.0,862.0,45.0,21.0,274.0,4.0,Y,Tops,Knits
22021.0,833.0,58.0,22.0,205.0,5.0,Y,Tops,Blouses
22022.0,833.0,29.0,28.0,216.0,2.0,N,Tops,Blouses
22023.0,860.0,34.0,38.0,11.0,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
22024.0,834.0,34.0,26.0,308.0,5.0,Y,Tops,Blouses
22025.0,1077.0,46.0,15.0,240.0,2.0,N,Dresses,Dresses
22026.0,860.0,24.0,28.0,470.0,3.0,N,Tops,Knits
22027.0,833.0,45.0,31.0,145.0,5.0,Y,Tops,Blouses
22028.0,833.0,57.0,0.0,0.0,4.0,Y,Tops,Blouses
22029.0,909.0,68.0,15.0,299.0,5.0,Y,Tops,Fine gauge
22030.0,833.0,66.0,21.0,396.0,4.0,Y,Tops,Blouses
22031.0,1084.0,29.0,28.0,229.0,5.0,Y,Dresses,Dresses
22032.0,864.0,23.0,6.0,500.0,4.0,Y,Tops,Knits
22033.0,833.0,36.0,0.0,361.0,1.0,N,Tops,Blouses
22034.0,860.0,51.0,13.0,379.0,5.0,Y,Tops,Knits
22035.0,860.0,55.0,9.0,218.0,5.0,Y,Tops,Knits
22036.0,864.0,39.0,10.0,180.0,5.0,Y,Tops,Knits
22037.0,862.0,30.0,15.0,214.0,5.0,Y,Tops,Knits
22038.0,860.0,64.0,12.0,501.0,5.0,Y,Tops,Knits
22039.0,1089.0,39.0,0.0,228.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,3.0,null,1.0,7.0,null,null,null,null
22040.0,860.0,38.0,29.0,500.0,5.0,Y,Tops,Knits
22041.0,833.0,43.0,10.0,366.0,2.0,N,Tops,Blouses
22042.0,833.0,34.0,8.0,249.0,4.0,Y,Tops,Blouses
22043.0,1077.0,53.0,0.0,193.0,5.0,N,Dresses,Dresses
22044.0,862.0,74.0,17.0,271.0,5.0,Y,Tops,Knits
22045.0,833.0,65.0,38.0,500.0,5.0,Y,Tops,Blouses
22046.0,833.0,41.0,16.0,189.0,5.0,Y,Tops,Blouses
22047.0,1089.0,44.0,23.0,274.0,5.0,Y,Dresses,Dresses
22048.0,833.0,55.0,9.0,287.0,4.0,Y,Tops,Blouses
22049.0,860.0,40.0,15.0,66.0,5.0,Y,Tops,Knits
22050.0,1084.0,32.0,18.0,165.0,2.0,N,Dresses,Dresses
22051.0,862.0,48.0,15.0,302.0,5.0,Y,Tops,Knits
22052.0,850.0,51.0,21.0,450.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
22053.0,1020.0,50.0,23.0,310.0,5.0,Y,Bottoms,Skirts
22054.0,850.0,60.0,24.0,347.0,5.0,Y,Tops,Blouses
22055.0,850.0,38.0,20.0,167.0,5.0,Y,Tops,Blouses
22056.0,850.0,59.0,0.0,134.0,5.0,Y,Tops,Blouses
22057.0,1033.0,31.0,17.0,488.0,5.0,Y,Bottoms,Jeans
22058.0,850.0,28.0,9.0,336.0,5.0,Y,Tops,Blouses
22059.0,850.0,43.0,9.0,445.0,5.0,Y,Tops,Blouses
22060.0,850.0,39.0,43.0,278.0,null,null,null,null
null,5.0,null,1.0,4.0,null,null,null,null
22061.0,1033.0,27.0,21.0,500.0,4.0,Y,Bottoms,Jeans
22062.0,850.0,53.0,10.0,191.0,3.0,Y,Tops,Blouses
22063.0,850.0,38.0,0.0,174.0,4.0,Y,Tops,Blouses
22064.0,850.0,29.0,14.0,239.0,5.0,Y,Tops,Blouses
22065.0,861.0,61.0,12.0,274.0,1.0,N,Tops,Knits
22066.0,850.0,40.0,24.0,294.0,5.0,Y,Tops,Blouses
22067.0,1011.0,66.0,20.0,357.0,5.0,Y,Bottoms,Skirts
22068.0,850.0,41.0,0.0,502.0,5.0,Y,Tops,Blouses
22069.0,850.0,29.0,0.0,94.0,5.0,Y,Tops,Blouses
22070.0,850.0,21.0,0.0,189.0,5.0,Y,Tops,Blouses
22071.0,850.0,42.0,14.0,291.0,5.0,Y,Tops,Blouses
22072.0,850.0,60.0,19.0,123.0,5.0,Y,Tops,Blouses
22073.0,850.0,49.0,26.0,443.0,5.0,Y,Tops,Blouses
22074.0,850.0,47.0,28.0,190.0,4.0,Y,Tops,Blouses
22075.0,850.0,46.0,29.0,217.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,4.0,null,1.0,4.0,null,null,null,null
22076.0,850.0,28.0,30.0,437.0,5.0,Y,Tops,Blouses
22077.0,1084.0,45.0,4.0,190.0,5.0,Y,Dresses,Dresses
22078.0,984.0,37.0,7.0,353.0,5.0,Y,Jackets,Jackets
22079.0,822.0,45.0,43.0,415.0,4.0,Y,Tops,Blouses
22080.0,850.0,60.0,20.0,481.0,5.0,Y,Tops,Blouses
22081.0,850.0,42.0,0.0,500.0,4.0,Y,Tops,Blouses
22082.0,850.0,36.0,23.0,384.0,5.0,Y,Tops,Blouses
22083.0,1081.0,21.0,17.0,150.0,5.0,Y,Dresses,Dresses
22084.0,582.0,27.0,7.0,163.0,4.0,Y,Bottoms,Shorts
22085.0,850.0,81.0,0.0,355.0,5.0,Y,Tops,Blouses
22086.0,850.0,56.0,50.0,499.0,4.0,Y,Tops,Blouses
22087.0,850.0,54.0,0.0,121.0,1.0,Y,Tops,Blouses
22088.0,582.0,43.0,12.0,281.0,4.0,Y,Bottoms,Shorts
22089.0,850.0,57.0,12.0,199.0,5.0,Y,Tops,Blouses
22090.0,1084.0,34.0,26.0,350.0,5.0,Y,Dresses,Dresses
22091.0,850.0,26.0,21.0,369.0,2.0,N,Tops,Blouses
22092.0,984.0,26.0,0.0,409.0,5.0,Y,Jackets,Jackets
22093.0,850.0,52.0,32.0,498.0,4.0,Y,Tops,Blouses
22094.0,850.0,58.0,0.0,154.0,5.0,Y,Tops,Blouses
22095.0,850.0,40.0,17.0,329.0,4.0,Y,Tops,Blouses
22096.0,1011.0,32.0,17.0,73.0,2.0,N,Bottoms,Skirts
22097.0,169.0,30.0,0.0,263.0,5.0,Y,Intimate,Legwear
22098.0,1093.0,35.0,0.0,444.0,5.0,Y,Dresses,Dresses
22099.0,1021.0,34.0,20.0,502.0,5.0,Y,Bottoms,Skirts
22100.0,169.0,38.0,0.0,0.0,5.0,Y,Intimate,Legwear
22101.0,169.0,42.0,0.0,0.0,5.0,Y,Intimate,Legwear
22102.0,1093.0,55.0,10.0,340.0,null,null,null,null
null,5.0,null,1.0,7.0,null,null,null,null
22103.0,169.0,41.0,5.0,313.0,4.0,Y,Intimate,Legwear
22104.0,169.0,67.0,13.0,70.0,1.0,N,Intimate,Legwear
22105.0,1093.0,58.0,15.0,104.0,5.0,Y,Dresses,Dresses
22106.0,169.0,68.0,7.0,164.0,5.0,Y,Intimate,Legwear
22107.0,816.0,29.0,18.0,120.0,5.0,Y,Tops,Blouses
22108.0,169.0,24.0,0.0,0.0,5.0,Y,Intimate,Legwear
22109.0,830.0,33.0,0.0,224.0,5.0,Y,Tops,Blouses
22110.0,169.0,39.0,31.0,240.0,5.0,Y,Intimate,Legwear
22111.0,169.0,48.0,15.0,356.0,5.0,Y,Intimate,Legwear
22112.0,169.0,26.0,0.0,150.0,5.0,Y,Intimate,Legwear
22113.0,169.0,66.0,0.0,158.0,5.0,Y,Intimate,Legwear
22114.0,1035.0,34.0,10.0,73.0,3.0,Y,Bottoms,Jeans
22115.0,1074.0,69.0,24.0,500.0,5.0,Y,Dresses,Dresses
22116.0,169.0,60.0,16.0,285.0,5.0,Y,Intimate,Legwear
22117.0,1093.0,33.0,22.0,215.0,5.0,Y,Dresses,Dresses
22118.0,1093.0,41.0,17.0,51.0,5.0,Y,Dresses,Dresses
22119.0,169.0,39.0,17.0,166.0,5.0,Y,Intimate,Legwear
22120.0,169.0,33.0,8.0,276.0,5.0,Y,Intimate,Legwear
22121.0,1035.0,46.0,11.0,232.0,4.0,Y,Bottoms,Jeans
22122.0,992.0,42.0,50.0,495.0,5.0,Y,Bottoms,Skirts
22123.0,169.0,29.0,0.0,346.0,4.0,Y,Intimate,Legwear
22124.0,169.0,61.0,0.0,0.0,5.0,Y,Intimate,Legwear
22125.0,1021.0,36.0,7.0,201.0,1.0,N,Bottoms,Skirts
22126.0,169.0,29.0,12.0,27.0,1.0,N,Intimate,Legwear
22127.0,1074.0,30.0,27.0,142.0,4.0,Y,Dresses,Dresses
22128.0,169.0,27.0,25.0,327.0,4.0,Y,Intimate,Legwear
22129.0,872.0,83.0,23.0,83.0,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,null,null,null
