id,order_status,order_price,order_freight,order_qty,order_timestamp,order_approved_time,order_estimated_delivery_date,order_delivered_customer_date,order_product_id,review_creation_date,review_score
3025,"delivered",29.99,15.1,1,"2017-11-19 13:22:29","2017-11-21 03:46:23","2017-12-15 00:00:00","2017-11-30 03:09:10",1498,"2017-12-01 00:00:00",5
3026,"delivered",219.99,26.38,1,"2018-02-22 06:09:19","2018-02-23 02:15:33","2018-03-20 00:00:00","2018-03-09 19:32:02",2378,"2018-03-10 00:00:00",1
3027,"delivered",56.99,16.16,1,"2017-12-09 19:45:39","2017-12-12 03:57:23","2018-01-11 00:00:00","2018-01-03 20:49:06",987,"2018-01-04 00:00:00",4
3028,"delivered",89,14.37,1,"2017-07-11 12:41:24","2017-07-11 12:50:23","2017-08-02 00:00:00","2017-07-21 16:47:45",1303,"2017-07-22 00:00:00",4
3029,"delivered",49.9,13.37,1,"2018-01-21 15:47:06","2018-01-23 03:39:32","2018-02-14 00:00:00","2018-02-01 15:39:32",179,"2018-02-02 00:00:00",4
3030,"delivered",59.9,17.67,1,"2017-10-05 17:11:01","2017-10-07 02:45:10","2017-10-30 00:00:00","2017-10-13 12:07:46",2281,"2017-10-14 00:00:00",1
3031,"delivered",69.9,13.08,1,"2018-01-16 12:45:33","2018-01-17 03:38:51","2018-02-01 00:00:00","2018-01-18 16:28:35",98,"2018-01-19 00:00:00",5
3032,"delivered",319.96,180.08,4,"2017-07-01 00:15:31","2017-07-01 14:43:51","2017-07-31 00:00:00","2017-07-17 17:11:54",1501,"2017-07-18 00:00:00",2
3033,"delivered",35,15.1,1,"2017-11-24 19:18:55","2017-11-24 22:36:31","2017-12-18 00:00:00","2017-12-20 22:07:06",473,"2017-12-19 00:00:00",4
3034,"delivered",16.9,1.75,1,"2017-10-10 18:31:36","2017-10-10 18:49:10","2017-11-17 00:00:00","2017-10-20 18:29:16",28,"2017-10-21 00:00:00",1
3035,"delivered",69.99,27.06,1,"2017-05-31 09:32:45","2017-05-31 09:45:14","2017-07-03 00:00:00","2017-06-12 08:03:57",2057,"2017-06-13 00:00:00",3
3036,"delivered",126.9,14.62,1,"2017-11-15 21:57:32","2017-11-15 22:11:51","2017-12-08 00:00:00","2017-11-28 20:24:03",559,"2017-11-29 00:00:00",5
3037,"delivered",114,38.35,1,"2017-11-14 01:49:03","2017-11-15 02:46:35","2017-12-12 00:00:00","2017-11-22 21:22:08",461,"2017-11-23 00:00:00",5
3038,"delivered",59,14.5,1,"2018-03-22 12:43:27","2018-03-23 09:55:30","2018-04-10 00:00:00","2018-04-02 20:14:49",2049,"2018-04-03 00:00:00",5
3039,"delivered",64.9,20.18,1,"2018-02-13 02:40:55","2018-02-13 02:55:22","2018-03-12 00:00:00","2018-02-27 14:43:18",1063,"2018-02-28 00:00:00",5
3040,"delivered",19.9,11.85,1,"2017-11-24 22:53:26","2017-12-07 09:50:07","2017-12-14 00:00:00","2017-12-13 22:06:13",2346,"2017-12-14 00:00:00",5
3041,"delivered",325,20.96,1,"2018-03-08 16:52:11","2018-03-08 17:10:43","2018-04-02 00:00:00","2018-04-11 00:38:19",434,"2018-04-04 00:00:00",3
3042,"delivered",45,14.35,1,"2017-12-11 17:32:18","2017-12-11 17:50:20","2018-01-15 00:00:00","2017-12-27 22:19:17",239,"2017-12-28 00:00:00",4
3043,"delivered",149.9,17.49,1,"2017-09-25 18:16:21","2017-09-25 18:30:12","2017-10-20 00:00:00","2017-10-06 21:53:39",2073,"2017-10-07 00:00:00",4
3044,"delivered",138,17.22,1,"2018-01-22 18:27:32","2018-01-22 18:36:28","2018-02-14 00:00:00","2018-01-25 23:49:14",2095,"2018-01-26 00:00:00",5
3045,"delivered",149.87,18.62,1,"2017-12-26 13:19:04","2017-12-26 13:31:31","2018-02-07 00:00:00","2018-01-18 21:45:54",1111,"2018-01-19 00:00:00",2
3046,"delivered",89.9,54.3,1,"2017-05-09 04:33:51","2017-05-09 05:02:14","2017-06-16 00:00:00","2017-06-09 17:12:16",1143,"2017-06-10 00:00:00",5
3047,"delivered",55.9,12.52,1,"2018-01-30 07:15:03","2018-01-30 07:32:44","2018-02-23 00:00:00","2018-02-05 15:17:17",1965,"2018-02-06 00:00:00",4
3048,"delivered",99.99,11.9,1,"2017-07-13 15:33:20","2017-07-14 02:25:10","2017-07-26 00:00:00","2017-07-15 14:33:22",1693,"2017-07-16 00:00:00",5
3049,"delivered",422,84.04,1,"2018-03-12 16:30:27","2018-03-12 17:09:55","2018-04-02 00:00:00","2018-03-23 17:06:42",747,"2018-03-24 00:00:00",5
3050,"delivered",199.9,9.75,1,"2018-03-11 15:44:51","2018-03-11 15:55:26","2018-03-23 00:00:00","2018-04-14 19:38:31",1920,"2018-03-25 00:00:00",1
3051,"delivered",139.8,40.92,2,"2018-02-13 16:23:29","2018-02-15 06:35:45","2018-03-08 00:00:00","2018-03-05 16:33:35",1358,"2018-03-06 00:00:00",1
3052,"delivered",159.9,14.51,1,"2017-09-24 20:58:08","2017-09-26 06:34:36","2017-10-11 00:00:00","2017-09-29 19:44:45",2029,"2017-09-30 00:00:00",1
3053,"delivered",140.9,17.11,1,"2018-01-05 12:11:48","2018-01-05 13:47:25","2018-02-06 00:00:00","2018-01-26 18:27:32",770,"2018-01-27 00:00:00",2
3054,"delivered",11.99,14.1,1,"2017-11-19 11:08:49","2017-11-19 11:26:29","2017-12-08 00:00:00","2017-12-12 21:43:59",109,"2017-12-10 00:00:00",5
3055,"delivered",79.99,17.84,1,"2017-07-10 15:09:23","2017-07-11 03:50:23","2017-08-14 00:00:00","2017-07-21 20:05:00",1984,"2017-07-22 00:00:00",5
3056,"delivered",59.99,12.76,1,"2017-11-24 19:50:20","2017-11-24 22:59:37","2017-12-14 00:00:00","2018-01-08 22:26:35",1539,"2017-12-16 00:00:00",1
3057,"delivered",29.9,11.85,1,"2017-06-09 22:48:56","2017-06-09 23:15:12","2017-07-06 00:00:00","2017-06-23 11:15:01",654,"2017-06-24 00:00:00",4
3058,"delivered",64.9,18.69,1,"2018-01-25 21:00:09","2018-01-27 02:52:24","2018-02-20 00:00:00","2018-02-21 02:13:04",311,"2018-02-22 00:00:00",5
3059,"delivered",299.9,9.51,1,"2017-05-10 22:45:21","2017-05-10 22:55:16","2017-05-18 00:00:00","2017-05-12 11:12:18",561,"2017-05-13 00:00:00",3
3060,"delivered",2690,86.63,1,"2017-06-21 12:36:51","2017-06-21 12:45:41","2017-07-31 00:00:00","2017-07-03 13:46:55",702,"2017-07-04 00:00:00",4
3061,"delivered",75.99,38.08,1,"2017-08-17 17:11:05","2017-08-19 12:05:10","2017-09-21 00:00:00","2017-09-18 17:56:49",1689,"2017-09-19 00:00:00",5
3062,"delivered",216.76,30.56,1,"2017-08-14 10:27:07","2017-08-15 10:56:08","2017-09-19 00:00:00","2017-08-22 19:44:57",697,"2017-08-23 00:00:00",1
3063,"delivered",325,10.47,1,"2018-01-12 00:31:57","2018-01-12 00:47:54","2018-01-29 00:00:00","2018-01-14 13:59:56",434,"2018-01-15 00:00:00",5
3064,"processing",119.9,21.64,1,"2017-06-26 18:15:22","2017-06-26 18:31:38","2017-07-26 00:00:00","",675,"2017-07-28 00:00:00",1
3065,"delivered",144.99,18.26,1,"2018-02-11 11:18:54","2018-02-11 11:35:22","2018-03-09 00:00:00","2018-02-26 21:52:08",3,"2018-02-27 00:00:00",3
3066,"delivered",129.34,17.82,1,"2018-03-20 17:23:39","2018-03-22 02:50:09","2018-04-06 00:00:00","2018-03-28 20:06:36",50,"2000-01-01 00:00:00",3
3067,"delivered",99.8,34.86,2,"2017-10-01 19:00:25","2017-10-01 19:14:12","2017-10-24 00:00:00","2017-10-06 21:27:58",1477,"2017-10-07 00:00:00",1
3068,"delivered",49.9,7.78,1,"2017-11-27 21:32:05","2017-11-27 21:49:46","2017-12-21 00:00:00","2017-11-30 18:09:35",2,"2017-12-01 00:00:00",5
3069,"delivered",45.49,15.1,1,"2017-06-09 18:19:21","2017-06-09 18:30:11","2017-07-04 00:00:00","2017-06-21 15:43:55",1400,"2017-06-22 00:00:00",5
3070,"delivered",48.9,17.6,1,"2017-09-15 10:24:16","2017-09-15 10:50:23","2017-10-05 00:00:00","2017-09-26 19:22:26",1822,"2017-09-27 00:00:00",5
3071,"delivered",140,12.48,1,"2017-12-04 11:23:50","2017-12-05 04:14:00","2018-01-02 00:00:00","2017-12-13 17:19:38",821,"2017-12-14 00:00:00",5
3072,"delivered",139,12.18,1,"2017-08-19 14:11:07","2017-08-19 14:25:57","2017-09-05 00:00:00","2017-08-22 15:55:16",2148,"2017-08-23 00:00:00",4
3073,"delivered",79.8,28.2,2,"2017-05-11 14:12:53","2017-05-11 14:22:25","2017-05-31 00:00:00","2017-05-15 16:02:53",2015,"2017-05-16 00:00:00",5
3074,"delivered",18.8,14.1,1,"2018-01-12 17:49:49","2018-01-12 18:31:39","2018-02-07 00:00:00","2018-01-18 12:26:46",1606,"2018-01-19 00:00:00",5
3075,"delivered",89.9,23.5,1,"2017-11-22 07:39:13","2017-11-22 07:48:22","2017-12-14 00:00:00","2017-12-04 21:19:10",490,"2017-12-05 00:00:00",5
3076,"delivered",29,7.78,1,"2017-12-07 00:03:21","2017-12-07 00:31:04","2017-12-26 00:00:00","2017-12-10 15:12:05",368,"2017-12-11 00:00:00",5
3077,"delivered",139.9,45.66,1,"2018-03-05 10:31:01","2018-03-07 14:49:40","2018-04-02 00:00:00","2018-04-13 19:12:32",1284,"2018-04-06 00:00:00",1
3078,"delivered",77.68,7.88,1,"2017-10-16 14:57:35","2017-10-16 15:07:22","2017-11-06 00:00:00","2017-10-21 12:57:58",1243,"2017-10-22 00:00:00",1
3079,"delivered",425,60.76,1,"2017-12-06 11:16:53","2017-12-07 03:14:04","2018-01-04 00:00:00","2017-12-19 21:09:51",636,"2017-12-20 00:00:00",5
3080,"delivered",599,57.76,1,"2017-04-27 21:46:45","2017-04-28 12:53:49","2017-05-25 00:00:00","2017-05-03 15:15:41",1338,"2017-05-04 00:00:00",5
3081,"delivered",129,86.7,1,"2017-10-19 19:05:28","2017-10-20 09:56:21","2017-11-17 00:00:00","2017-11-06 21:09:01",481,"2000-01-01 00:00:00",1
3082,"delivered",166.99,23.49,1,"2018-01-05 18:30:35","2018-01-09 07:31:41","2018-02-01 00:00:00","2018-01-19 14:09:36",1136,"2018-01-20 00:00:00",5
3083,"delivered",29.9,10.58,1,"2017-10-20 15:01:58","2017-10-21 03:05:41","2017-11-09 00:00:00","2017-10-25 18:35:06",290,"2017-10-26 00:00:00",1
3084,"delivered",51.92,12.7,1,"2017-07-25 14:37:38","2017-07-25 14:50:14","2017-08-14 00:00:00","2017-08-01 18:53:32",1985,"2017-08-02 00:00:00",5
3085,"delivered",131.9,18.54,1,"2017-12-05 09:55:18","2017-12-05 11:28:12","2018-01-19 00:00:00","2017-12-17 16:53:13",724,"2017-12-18 00:00:00",5
3086,"delivered",109.9,14.5,1,"2017-11-09 18:53:35","2017-11-09 19:07:20","2017-12-01 00:00:00","2017-11-14 20:33:02",1168,"2017-11-15 00:00:00",5
3087,"delivered",155.44,26.37,1,"2017-10-16 00:17:09","2017-10-16 00:35:20","2017-11-14 00:00:00","2017-10-31 22:53:41",1273,"2017-11-01 00:00:00",5
3088,"delivered",35,15.2,1,"2017-08-20 18:17:26","2017-08-20 18:30:16","2017-09-13 00:00:00","2017-08-23 21:57:45",146,"2017-08-24 00:00:00",1
3089,"delivered",70.9,26.82,1,"2017-09-20 23:26:02","2017-09-20 23:35:17","2017-10-16 00:00:00","2017-09-29 18:37:31",2046,"2017-09-30 00:00:00",5
3090,"delivered",195.5,43.78,1,"2017-11-20 20:59:33","2017-11-21 20:53:02","2017-12-21 00:00:00","2017-12-20 21:25:51",584,"2017-12-21 00:00:00",5
3091,"delivered",119.8,26.88,2,"2017-09-09 22:22:34","2017-09-09 22:35:12","2017-10-04 00:00:00","2017-09-15 19:27:28",729,"2017-09-16 00:00:00",5
3092,"delivered",273,15.66,1,"2017-09-25 10:02:05","2017-09-26 03:24:48","2017-10-18 00:00:00","2017-10-16 19:58:05",1437,"2017-09-30 00:00:00",4
3093,"delivered",39.9,7.78,1,"2017-06-16 00:00:31","2017-06-16 00:55:22","2017-06-29 00:00:00","2017-06-24 10:03:53",282,"2017-06-25 00:00:00",4
3094,"delivered",109.9,21.26,1,"2017-06-25 22:22:31","2017-06-25 22:30:16","2017-07-18 00:00:00","2017-07-06 13:08:03",189,"2017-07-05 00:00:00",5
3095,"delivered",58.5,12.85,1,"2018-03-24 18:17:14","2018-03-24 18:27:32","2018-04-12 00:00:00","2018-04-12 19:38:43",347,"2018-04-13 00:00:00",4
3096,"delivered",79.98,28.28,2,"2017-10-19 00:26:14","2017-10-19 01:26:24","2017-11-07 00:00:00","2017-10-24 21:24:51",1802,"2017-10-25 00:00:00",4
3097,"delivered",179.8,35.23,2,"2017-07-27 12:04:47","2017-07-27 12:15:17","2017-08-18 00:00:00","2017-08-03 19:52:17",2250,"2017-08-04 00:00:00",5
3098,"delivered",12.9,16.79,1,"2018-01-29 19:18:47","2018-01-29 19:31:47","2018-03-02 00:00:00","2018-02-17 01:11:48",1530,"2018-02-17 00:00:00",3
3099,"delivered",132.76,16.56,1,"2017-12-02 15:43:09","2017-12-02 15:50:51","2017-12-27 00:00:00","2017-12-13 19:09:05",278,"2017-12-14 00:00:00",4
3100,"delivered",74,16.15,1,"2017-12-13 07:29:32","2017-12-13 07:36:28","2018-01-08 00:00:00","2017-12-22 21:59:16",535,"2017-12-23 00:00:00",5
3101,"delivered",18.9,12.48,1,"2017-11-20 11:45:25","2017-11-20 11:58:31","2017-12-12 00:00:00","2017-12-01 22:44:51",1888,"2017-12-02 00:00:00",3
3102,"delivered",69.9,17.74,1,"2017-08-24 07:25:57","2017-08-24 07:43:51","2017-09-18 00:00:00","2017-09-08 20:35:43",1624,"2017-09-09 00:00:00",5
3103,"delivered",76.8,32.22,2,"2018-01-02 20:26:37","2018-01-04 05:16:24","2018-01-31 00:00:00","2018-01-12 22:07:18",971,"2018-01-13 00:00:00",3
3104,"delivered",139,15.72,1,"2018-02-07 18:23:09","2018-02-07 18:30:25","2018-03-09 00:00:00","2018-02-14 20:16:39",1990,"2018-02-15 00:00:00",5
3105,"delivered",202.47,45.66,3,"2017-08-04 11:57:02","2017-08-05 03:03:20","2017-09-01 00:00:00","2017-09-19 14:07:59",567,"2017-08-23 00:00:00",5
3106,"delivered",94.9,21.15,1,"2017-06-25 22:22:30","2017-06-25 22:30:15","2017-08-08 00:00:00","2017-07-04 13:17:30",457,"2017-07-05 00:00:00",5
3107,"delivered",35.99,34.15,1,"2017-09-15 20:02:54","2017-09-15 20:15:13","2017-10-06 00:00:00","2017-10-08 14:28:49",1580,"2017-10-08 00:00:00",5
3108,"delivered",22.99,15.1,1,"2017-06-27 15:16:34","2017-06-28 12:30:11","2017-07-19 00:00:00","2017-07-06 13:22:14",22,"2017-07-07 00:00:00",3
3109,"delivered",119.98,26.88,2,"2017-10-20 15:15:45","2017-10-21 02:49:17","2017-11-08 00:00:00","2017-10-30 21:32:26",2232,"2017-10-31 00:00:00",5
3110,"delivered",1050,144.38,1,"2017-12-01 14:51:05","2017-12-01 14:57:29","2018-01-05 00:00:00","2018-01-11 00:27:21",1688,"2018-01-07 00:00:00",1
3111,"delivered",89.18,13.64,1,"2017-11-26 23:09:27","2017-11-26 23:20:07","2017-12-15 00:00:00","2017-12-06 22:15:46",1570,"2017-12-07 00:00:00",5
3112,"delivered",41.58,8.9,1,"2017-09-25 10:02:03","2017-09-26 03:24:49","2017-10-11 00:00:00","2017-09-29 18:44:59",699,"2017-09-30 00:00:00",4
3113,"delivered",399,20.04,1,"2017-07-06 20:19:20","2017-07-06 20:30:21","2017-09-01 00:00:00","2017-08-11 20:11:27",284,"2017-08-12 00:00:00",1
3114,"delivered",99,9.65,1,"2017-11-27 13:29:05","2017-11-27 13:39:22","2017-12-21 00:00:00","2017-12-05 18:38:53",569,"2017-12-06 00:00:00",5
3115,"delivered",84.99,34.39,1,"2017-09-29 21:38:32","2017-09-29 21:49:26","2017-11-08 00:00:00","2017-11-10 21:46:56",1426,"2017-11-10 00:00:00",2
3116,"delivered",43.5,11.85,1,"2018-02-26 23:03:11","2018-02-26 23:15:31","2018-03-16 00:00:00","2018-03-23 00:05:08",845,"2018-03-18 00:00:00",5
3117,"delivered",109,15.51,1,"2017-08-29 00:01:27","2017-08-30 02:10:21","2017-09-20 00:00:00","2017-09-19 19:04:27",2342,"2017-09-20 00:00:00",5
3118,"delivered",230,31.14,2,"2018-02-12 11:07:35","2018-02-12 11:15:23","2018-03-13 00:00:00","2018-03-09 23:48:23",713,"2018-03-10 00:00:00",2
3119,"delivered",85,20.08,1,"2017-10-04 08:35:51","2017-10-05 02:56:36","2017-10-27 00:00:00","2017-10-17 22:19:03",1993,"2017-10-18 00:00:00",5
3120,"delivered",180,16.7,1,"2018-01-11 22:44:27","2018-01-11 23:20:24","2018-02-05 00:00:00","2018-01-26 22:54:55",1451,"2018-01-27 00:00:00",3
3121,"delivered",38,11.85,1,"2017-06-29 09:08:08","2017-06-30 09:15:12","2017-07-19 00:00:00","2017-07-04 17:32:59",1341,"2017-07-05 00:00:00",4
3122,"delivered",59.9,16.67,1,"2017-08-03 17:53:35","2017-08-05 03:03:34","2017-08-29 00:00:00","2017-08-10 16:22:36",1304,"2017-08-11 00:00:00",5
3123,"delivered",349.9,29.3,1,"2017-06-29 11:12:41","2017-06-29 11:25:14","2017-08-07 00:00:00","2017-07-24 16:45:35",1715,"2017-07-25 00:00:00",5
3124,"delivered",26,16.11,1,"2018-02-25 21:01:07","2018-02-26 09:35:52","2018-04-02 00:00:00","2018-03-28 16:46:49",760,"2018-03-06 00:00:00",3
3125,"delivered",95,13.69,1,"2017-06-03 12:46:36","2017-06-03 13:10:11","2017-06-26 00:00:00","2017-06-28 14:09:18",1657,"2017-06-28 00:00:00",1
3126,"delivered",679.99,58.2,1,"2017-07-24 12:13:12","2017-07-24 12:25:15","2017-08-11 00:00:00","2017-07-27 13:16:48",41,"2017-07-28 00:00:00",5
3127,"delivered",310.99,17.39,1,"2017-04-23 18:16:54","2017-04-23 18:30:30","2017-05-15 00:00:00","2017-05-25 13:19:26",1617,"2017-05-17 00:00:00",1
3128,"delivered",42.99,11.85,1,"2017-06-26 12:20:20","2017-06-27 04:15:26","2017-07-14 00:00:00","2017-07-04 07:43:25",550,"2017-07-05 00:00:00",5
3129,"delivered",179.7,53.01,3,"2017-08-21 19:53:45","2017-08-21 20:06:11","2017-09-22 00:00:00","2017-09-05 18:00:10",420,"2017-09-06 00:00:00",1
3130,"delivered",22.9,11.85,1,"2017-08-27 21:23:00","2017-08-27 21:35:14","2017-09-14 00:00:00","2017-09-12 14:45:01",331,"2017-09-14 00:00:00",1
3131,"delivered",179.98,53.9,2,"2017-09-19 05:14:02","2017-09-19 05:25:09","2017-10-17 00:00:00","2017-10-11 16:25:17",94,"2000-01-01 00:00:00",1
3132,"delivered",57.4,28.2,2,"2018-02-19 19:04:45","2018-02-19 20:07:59","2018-03-12 00:00:00","2018-02-28 20:46:59",1908,"2018-03-01 00:00:00",4
3133,"delivered",29.45,16.79,1,"2018-03-05 15:56:52","2018-03-05 16:15:49","2018-03-27 00:00:00","2018-03-27 15:06:11",1082,"2018-03-28 00:00:00",5
3134,"delivered",29.9,4.82,1,"2017-10-01 19:00:25","2017-10-01 19:14:12","2017-10-24 00:00:00","2017-10-06 21:27:58",822,"2017-10-07 00:00:00",1
3135,"delivered",93.98,44.16,2,"2018-02-16 15:19:06","2018-02-20 07:07:10","2018-03-09 00:00:00","2018-03-01 20:09:09",1990,"2018-03-02 00:00:00",5
3136,"delivered",59.49,17.67,1,"2017-11-04 19:21:33","2017-11-04 19:30:21","2017-11-27 00:00:00","2017-11-10 16:48:38",1502,"2017-11-11 00:00:00",4
3137,"delivered",59,17.69,1,"2018-02-05 19:23:54","2018-02-05 19:31:02","2018-03-06 00:00:00","2018-02-28 17:49:04",30,"2018-03-01 00:00:00",2
3138,"delivered",49.9,15.1,1,"2018-01-05 15:47:19","2018-01-05 16:14:27","2018-01-31 00:00:00","2018-01-25 02:04:24",1648,"2018-01-25 00:00:00",3
3139,"delivered",88,1.7,1,"2018-04-04 11:40:12","2018-04-06 03:28:46","2018-04-26 00:00:00","2018-04-13 19:08:30",1294,"2018-04-14 00:00:00",3
3140,"delivered",7,7.78,1,"2017-12-27 10:30:16","2017-12-27 10:37:26","2018-01-18 00:00:00","2017-12-28 13:26:54",219,"2017-12-29 00:00:00",5
3141,"delivered",119.9,27.38,1,"2018-01-02 16:32:24","2018-01-02 16:48:20","2018-02-01 00:00:00","2018-01-22 18:36:41",2187,"2018-01-23 00:00:00",5
3142,"delivered",59.99,3.69,1,"2018-01-01 14:06:06","2018-01-03 04:31:37","2018-01-30 00:00:00","2018-01-11 15:26:14",616,"2018-01-12 00:00:00",3
3143,"delivered",17.33,15.1,1,"2017-07-26 21:33:58","2017-07-26 21:45:18","2017-08-17 00:00:00","2017-08-10 17:08:12",916,"2017-08-11 00:00:00",5
3144,"delivered",34.99,12.6,1,"2017-05-17 19:12:15","2017-05-18 07:50:15","2017-06-06 00:00:00","2017-05-26 11:03:23",154,"2017-05-27 00:00:00",4
3145,"delivered",1340,38.79,1,"2017-10-24 18:50:44","2017-10-26 03:08:18","2017-11-17 00:00:00","2017-11-03 18:54:56",1726,"2017-11-04 00:00:00",3
3146,"delivered",221.5,17.31,1,"2018-02-19 21:53:30","2018-02-19 22:55:31","2018-03-23 00:00:00","2018-03-23 14:28:41",200,"2018-03-24 00:00:00",5
3147,"delivered",138,17.78,1,"2018-03-01 15:38:52","2018-03-01 15:55:43","2018-03-13 00:00:00","2018-03-05 15:37:47",2095,"2018-03-06 00:00:00",5
3148,"delivered",40,24.8,1,"2017-10-05 10:40:02","2017-10-06 10:42:22","2017-11-13 00:00:00","2017-10-27 19:22:05",2009,"2017-10-28 00:00:00",4
3149,"delivered",318,63.69,3,"2017-11-24 12:47:51","2017-11-24 14:57:37","2017-12-15 00:00:00","2017-12-06 22:52:29",1317,"2000-01-01 00:00:00",1
3150,"delivered",299.99,20,1,"2017-11-16 17:01:14","2017-11-16 17:16:09","2017-12-21 00:00:00","2017-11-29 22:48:59",324,"2017-11-30 00:00:00",5
3151,"delivered",71.97,45.3,3,"2017-10-16 12:21:07","2017-10-18 02:56:53","2017-11-16 00:00:00","2017-10-27 20:25:54",1872,"2017-11-19 00:00:00",1
3152,"delivered",33.8,30.2,2,"2017-06-19 15:51:01","2017-06-19 16:04:16","2017-07-11 00:00:00","2017-07-07 14:47:22",1261,"2017-07-08 00:00:00",4
3153,"delivered",78.9,25.02,1,"2017-07-04 12:28:29","2017-07-05 02:45:24","2017-07-26 00:00:00","2017-07-11 18:33:50",2076,"2017-07-12 00:00:00",5
3154,"delivered",58.99,28.81,1,"2018-02-16 17:59:44","2018-02-16 18:05:31","2018-03-28 00:00:00","2018-03-09 23:51:33",1549,"2018-03-15 00:00:00",5
3155,"delivered",55,17.67,1,"2017-12-29 11:15:26","2018-01-03 04:13:27","2018-01-31 00:00:00","2018-01-15 23:22:38",1810,"2018-01-16 00:00:00",5
3156,"delivered",229.8,25.02,2,"2018-03-02 11:35:40","2018-03-02 11:55:36","2018-03-14 00:00:00","2018-03-05 21:06:28",1383,"2018-03-06 00:00:00",1
3157,"delivered",49.9,8.72,1,"2017-05-31 12:00:35","2017-05-31 13:07:28","2017-06-13 00:00:00","2017-06-01 10:28:24",2229,"2017-06-02 00:00:00",5
3158,"delivered",16.17,21.15,1,"2017-10-20 15:10:17","2017-10-20 15:26:00","2017-11-21 00:00:00","2017-11-14 19:49:03",1036,"2017-11-15 00:00:00",1
3159,"delivered",1340,31.25,1,"2017-10-13 15:54:18","2017-10-13 16:30:37","2017-11-10 00:00:00","2017-10-26 21:45:49",1726,"2017-10-27 00:00:00",3
3160,"delivered",99.9,7.95,1,"2017-11-25 13:54:39","2017-11-25 14:16:34","2017-12-11 00:00:00","2017-11-30 14:59:18",1959,"2018-03-17 00:00:00",1
3161,"delivered",34.9,24.16,1,"2017-06-06 13:18:33","2017-06-06 13:45:31","2017-07-03 00:00:00","2017-06-21 15:57:47",1937,"2017-06-22 00:00:00",1
3162,"delivered",134.9,15.11,1,"2017-04-30 16:34:48","2017-04-30 16:45:18","2017-05-25 00:00:00","2017-05-10 09:21:44",317,"2017-05-11 00:00:00",5
3163,"delivered",134.7,41.29,3,"2017-10-16 14:57:35","2017-10-16 15:07:22","2017-11-06 00:00:00","2017-10-21 12:57:58",424,"2000-01-01 00:00:00",1
3164,"delivered",329.99,11.12,1,"2017-06-08 06:44:00","2017-06-08 06:55:07","2017-06-22 00:00:00","2017-06-09 16:29:28",1569,"2017-06-10 00:00:00",5
3165,"shipped",29.9,16.11,1,"2017-06-25 18:05:48","2017-06-27 04:03:21","2017-07-24 00:00:00","",1680,"2017-07-25 00:00:00",4
3166,"delivered",129.9,15,1,"2018-03-20 21:47:10","2018-03-20 22:08:51","2018-04-06 00:00:00","2018-03-27 18:52:49",1983,"2018-03-28 00:00:00",3
3167,"delivered",75.99,16.16,1,"2017-07-02 15:04:50","2017-07-04 03:43:28","2017-07-21 00:00:00","2017-07-10 23:44:32",16,"2017-07-11 00:00:00",5
3168,"delivered",49.9,24.61,1,"2018-02-05 15:35:38","2018-02-06 16:11:30","2018-03-01 00:00:00","2018-02-16 13:09:36",115,"2018-02-17 00:00:00",5
3169,"delivered",34.9,15.11,1,"2017-09-21 19:03:23","2017-09-21 19:10:16","2017-10-16 00:00:00","2017-09-28 20:42:57",85,"2017-09-29 00:00:00",5
3170,"delivered",19.9,17.63,1,"2017-12-11 23:22:37","2017-12-11 23:50:33","2018-01-09 00:00:00","2017-12-22 21:09:26",1118,"2017-12-23 00:00:00",3
3171,"delivered",14.9,16.79,1,"2017-06-01 20:38:54","2017-06-03 06:42:52","2017-06-28 00:00:00","2017-06-12 12:57:51",1269,"2017-06-13 00:00:00",5
3172,"delivered",199.9,26.24,1,"2017-09-04 20:56:32","2017-09-04 21:10:14","2017-09-26 00:00:00","2017-09-19 21:40:15",10,"2017-09-20 00:00:00",4
3173,"delivered",39.99,14.52,1,"2017-05-05 17:04:22","2017-05-05 17:15:20","2017-05-30 00:00:00","2017-05-15 11:03:05",297,"2017-05-16 00:00:00",1
3174,"delivered",49,9.94,1,"2017-10-20 07:43:43","2017-10-20 08:45:59","2017-11-01 00:00:00","2017-10-26 18:29:05",2056,"2017-10-27 00:00:00",5
3175,"delivered",59,17.66,1,"2017-12-11 09:51:55","2017-12-11 10:10:47","2018-01-12 00:00:00","2018-01-04 21:49:18",1605,"2018-01-05 00:00:00",3
3176,"delivered",13.98,10.96,1,"2017-05-01 09:54:59","2017-05-01 10:05:21","2017-05-23 00:00:00","2017-05-04 14:46:33",1309,"2017-05-05 00:00:00",5
3177,"delivered",22.9,16.79,1,"2018-02-27 17:40:38","2018-03-01 02:48:29","2018-03-23 00:00:00","2018-04-03 22:14:38",1006,"2018-03-25 00:00:00",1
3178,"delivered",165,15.91,1,"2018-01-04 15:29:14","2018-01-04 15:47:21","2018-01-31 00:00:00","2018-01-09 19:16:34",556,"2018-01-10 00:00:00",1
3179,"delivered",25.9,12.44,1,"2017-12-03 12:30:34","2017-12-03 12:53:13","2018-01-02 00:00:00","2017-12-06 23:03:49",1473,"2017-12-07 00:00:00",1
3180,"delivered",59,14.16,1,"2017-06-18 19:36:00","2017-06-20 11:10:38","2017-07-11 00:00:00","2017-06-23 10:42:56",1421,"2017-06-24 00:00:00",5
